Customer,date,Consumption Category,Time,value
1,2010-07-28,GC,5:00,0.072
1,2010-10-16,GC,5:00,0.148
1,2010-10-15,GC,5:00,0.081
1,2011-04-05,GC,5:00,0.928
1,2010-07-11,GC,5:00,0.374
1,2011-03-06,GC,5:00,0.747
1,2011-04-08,GC,5:00,0.779
1,2010-10-01,GC,5:00,0.171
1,2010-11-23,GC,5:00,0.098
1,2011-05-05,GC,5:00,0.705
1,2010-12-25,GC,5:00,0.062
1,2011-02-05,GC,5:00,0.884
1,2010-08-02,GC,5:00,0.085
1,2011-01-21,GC,5:00,0.145
1,2010-12-23,GC,5:00,0.033
1,2011-01-17,GC,5:00,0.149
1,2010-11-26,GC,5:00,0.156
1,2011-04-22,GC,5:00,0.879
1,2010-10-07,GC,5:00,0.143
1,2011-04-30,GC,5:00,0.817
1,2010-07-29,GC,5:00,0.354
1,2010-11-24,GC,5:00,0.106
1,2010-07-24,GC,5:00,0.082
1,2011-02-07,GC,5:00,0.761
1,2011-01-11,GC,5:00,0.728
1,2010-10-25,GC,5:00,0.141
1,2011-06-23,GC,5:00,0.065
1,2010-10-14,GC,5:00,0.08
1,2010-12-29,GC,5:00,0.119
1,2011-02-22,GC,5:00,1.101
1,2010-10-24,GC,5:00,0.081
1,2011-02-11,GC,5:00,0.883
1,2010-10-04,GC,5:00,0.39
1,2011-01-22,GC,5:00,0.147
1,2011-03-13,GC,5:00,0.767
1,2011-04-02,GC,5:00,1.057
1,2011-02-12,GC,5:00,0.797
1,2010-10-03,GC,5:00,0.138
1,2010-11-25,GC,5:00,0.363
1,2010-07-15,GC,5:00,0.329
1,2010-12-24,GC,5:00,0.1
1,2010-08-04,GC,5:00,0.13
1,2011-04-23,GC,5:00,0.788
1,2010-08-05,GC,5:00,0.147
1,2010-10-02,GC,5:00,0.365
1,2011-06-17,GC,5:00,0.036
1,2011-06-25,GC,5:00,0.079
1,2011-01-04,GC,5:00,0.083
1,2011-05-08,GC,5:00,0.746
1,2010-07-23,GC,5:00,0.403
1,2011-02-23,GC,5:00,0.744
1,2011-06-21,GC,5:00,0.088
1,2010-10-18,GC,5:00,0.142
1,2010-08-01,GC,5:00,0.111
1,2010-09-08,GC,5:00,0.146
1,2010-12-06,GC,5:00,0.052
1,2010-09-10,GC,5:00,0.118
1,2011-03-17,GC,5:00,0.851
1,2011-01-08,GC,5:00,0.065
1,2010-09-11,GC,5:00,0.404
1,2010-08-16,GC,5:00,0.169
1,2011-05-23,GC,5:00,0.076
1,2011-01-27,GC,5:00,0.197
1,2011-03-18,GC,5:00,0.77
1,2010-12-17,GC,5:00,0.073
1,2010-12-09,GC,5:00,0.133
1,2010-12-08,GC,5:00,0.097
1,2011-03-23,GC,5:00,0.843
1,2011-02-17,GC,5:00,0.76
1,2010-08-20,GC,5:00,0.157
1,2010-09-04,GC,5:00,0.174
1,2011-05-27,GC,5:00,0.067
1,2010-09-05,GC,5:00,0.118
1,2011-02-14,GC,5:00,0.809
1,2010-08-17,GC,5:00,0.191
1,2011-06-03,GC,5:00,0.023
1,2011-03-25,GC,5:00,1.203
1,2011-03-20,GC,5:00,0.735
1,2011-05-31,GC,5:00,0.125
1,2010-12-13,GC,5:00,0.132
1,2010-08-27,GC,5:00,0.12
1,2010-08-28,GC,5:00,0.123
1,2011-06-01,GC,5:00,0.115
1,2010-12-12,GC,5:00,0.096
1,2011-06-04,GC,5:00,0.071
1,2010-08-29,GC,5:00,0.159
1,2011-03-21,GC,5:00,1.023
1,2011-05-28,GC,5:00,0.1
1,2010-09-03,GC,5:00,0.162
1,2010-08-21,GC,5:00,0.263
1,2011-06-09,GC,5:00,0.053
1,2011-03-03,GC,5:00,0.84
1,2010-08-18,GC,5:00,0.156
1,2011-05-24,GC,5:00,0.115
1,2011-06-08,GC,5:00,0.063
1,2010-09-09,GC,5:00,0.121
1,2010-08-19,GC,5:00,0.247
1,2011-02-02,GC,5:00,0.127
1,2011-04-03,GC,5:00,0.801
1,2011-04-25,GC,5:00,0.78
1,2011-02-24,GC,5:00,0.775
1,2011-03-12,GC,5:00,0.847
1,2010-07-26,GC,5:00,0.28
1,2010-10-11,GC,5:00,0.373
1,2010-10-10,GC,5:00,0.083
1,2011-06-20,GC,5:00,0.051
1,2011-05-26,GC,5:00,0.07
1,2011-06-07,GC,5:00,0.061
1,2011-06-24,GC,5:00,0.071
1,2011-04-26,GC,5:00,0.777
1,2011-05-01,GC,5:00,0.75
1,2010-11-21,GC,5:00,1.036
1,2010-10-21,GC,5:00,0.138
1,2010-12-28,GC,5:00,0.12
1,2011-06-19,GC,5:00,0.036
1,2011-05-03,GC,5:00,0.746
1,2011-03-10,GC,5:00,1.074
1,2010-11-22,GC,5:00,0.164
1,2010-07-10,GC,5:00,0.126
1,2011-05-04,GC,5:00,0.756
1,2010-10-09,GC,5:00,0.097
1,2011-01-20,GC,5:00,0.145
1,2010-10-13,GC,5:00,0.402
1,2010-09-06,GC,5:00,0.169
1,2011-03-24,GC,5:00,0.806
1,2011-01-05,GC,5:00,0.196
1,2011-01-28,GC,5:00,0.111
1,2010-09-07,GC,5:00,0.122
1,2011-02-01,GC,5:00,0.149
1,2010-12-07,GC,5:00,0.109
1,2011-03-05,GC,5:00,0.816
1,2011-05-09,GC,5:00,0.777
1,2010-07-31,GC,5:00,0.329
1,2010-07-25,GC,5:00,0.092
1,2010-07-30,GC,5:00,0.125
1,2011-05-02,GC,5:00,0.753
1,2010-10-12,GC,5:00,0.343
1,2011-04-04,GC,5:00,0.777
1,2011-03-14,GC,5:00,0.824
1,2011-03-01,GC,5:00,0.763
1,2011-05-25,GC,5:00,0.125
1,2010-11-17,GC,5:00,0.104
1,2010-12-28,GC,5:30,0.06
1,2011-06-01,GC,5:30,0.53
1,2010-10-21,GC,5:30,0.717
1,2011-06-24,GC,5:30,0.491
1,2011-03-10,GC,5:30,0.839
1,2010-11-30,GC,5:30,0.754
1,2011-05-15,GC,5:30,0.748
1,2010-11-11,GC,5:30,0.773
1,2011-01-18,GC,5:30,0.725
1,2010-08-28,GC,5:30,0.853
1,2011-06-28,GC,5:30,0.535
1,2011-04-25,GC,5:30,0.773
1,2010-08-10,GC,5:30,1.021
1,2010-11-16,GC,5:30,0.713
1,2011-02-28,GC,5:30,1.289
1,2011-03-17,GC,5:30,0.762
1,2011-05-16,GC,5:30,0.789
1,2010-09-15,GC,5:30,0.778
1,2011-02-16,GC,5:30,0.774
1,2010-09-22,GC,5:30,0.774
1,2010-08-04,GC,5:30,0.792
1,2010-10-29,GC,5:30,0.782
1,2010-08-24,GC,5:30,0.792
1,2011-04-01,GC,5:30,0.788
1,2011-05-18,GC,5:30,0.759
1,2011-02-05,GC,5:30,0.787
1,2010-07-23,GC,5:30,0.1
1,2011-01-06,GC,5:30,0.722
1,2010-11-03,GC,5:30,0.749
1,2011-02-09,GC,5:30,0.764
1,2010-10-25,GC,5:30,0.727
1,2011-03-01,GC,5:30,1.031
1,2010-07-18,GC,5:30,0.114
1,2011-05-25,GC,5:30,0.525
1,2010-08-15,GC,5:30,0.793
1,2010-12-09,GC,5:30,0.679
1,2010-09-21,GC,5:30,0.762
1,2010-12-07,GC,5:30,0.681
1,2010-12-20,GC,5:30,0.673
1,2010-07-08,GC,5:30,0.326
1,2011-02-07,GC,5:30,0.844
1,2010-09-07,GC,5:30,0.81
1,2011-03-05,GC,5:30,0.99
1,2010-09-17,GC,5:30,0.805
1,2010-12-01,GC,5:30,0.735
1,2010-12-13,GC,5:30,0.679
1,2011-03-28,GC,5:30,0.738
1,2010-08-26,GC,5:30,0.791
1,2011-04-21,GC,5:30,0.775
1,2011-03-15,GC,5:30,0.87
1,2010-09-14,GC,5:30,0.765
1,2010-07-25,GC,5:30,0.11
1,2011-03-29,GC,5:30,0.754
1,2010-10-22,GC,5:30,0.778
1,2011-03-21,GC,5:30,1.574
1,2010-10-11,GC,5:30,0.737
1,2010-10-12,GC,5:30,0.775
1,2011-06-08,GC,5:30,0.474
1,2010-10-03,GC,5:30,0.089
1,2011-06-30,GC,5:30,0.534
1,2011-05-28,GC,5:30,0.548
1,2010-07-13,GC,5:30,0.118
1,2010-07-31,GC,5:30,0.122
1,2011-06-06,GC,5:30,0.475
1,2011-01-08,GC,5:30,0.801
1,2010-07-16,GC,5:30,0.1
1,2010-08-08,GC,5:30,0.79
1,2010-08-11,GC,5:30,0.797
1,2010-12-19,GC,5:30,0.743
1,2010-10-23,GC,5:30,0.791
1,2010-11-14,GC,5:30,0.784
1,2011-06-03,GC,5:30,0.527
1,2011-01-25,GC,5:30,0.778
1,2011-02-26,GC,5:30,0.74
1,2010-11-08,GC,5:30,0.683
1,2011-03-20,GC,5:30,0.818
1,2010-08-14,GC,5:30,0.93
1,2010-07-24,GC,5:30,0.121
1,2010-11-04,GC,5:30,0.786
1,2011-01-05,GC,5:30,0.83
1,2010-07-05,GC,5:30,0.105
1,2011-01-09,GC,5:30,0.794
1,2011-04-09,GC,5:30,1.061
1,2010-12-12,GC,5:30,0.695
1,2011-02-18,GC,5:30,0.814
1,2011-02-13,GC,5:30,0.761
1,2010-12-04,GC,5:30,0.809
1,2010-08-30,GC,5:30,0.778
1,2010-09-20,GC,5:30,0.809
1,2011-01-26,GC,5:30,0.801
1,2011-04-04,GC,5:30,1.021
1,2010-12-31,GC,5:30,0.773
1,2010-10-19,GC,5:30,0.781
1,2011-03-02,GC,5:30,0.774
1,2010-09-24,GC,5:30,1.054
1,2011-06-14,GC,5:30,0.472
1,2010-08-29,GC,5:30,0.751
1,2011-05-20,GC,5:30,0.755
1,2011-04-26,GC,5:30,0.805
1,2011-01-01,GC,5:30,0.759
1,2011-01-30,GC,5:30,0.757
1,2011-06-23,GC,5:30,0.526
1,2011-05-31,GC,5:30,0.521
1,2011-04-07,GC,5:30,0.809
1,2010-09-23,GC,5:30,0.77
1,2011-06-04,GC,5:30,0.504
1,2011-05-13,GC,5:30,0.762
1,2010-09-25,GC,5:30,0.856
1,2010-12-27,GC,5:30,0.119
1,2010-07-19,GC,5:30,0.122
1,2011-03-19,GC,5:30,1.034
1,2011-06-09,GC,5:30,0.51
1,2010-12-05,GC,5:30,0.824
1,2011-01-24,GC,5:30,0.734
1,2010-11-21,GC,5:30,1.39
1,2011-04-02,GC,5:30,0.917
1,2011-03-11,GC,5:30,0.847
1,2011-01-03,GC,5:30,0.71
1,2011-01-28,GC,5:30,0.775
1,2010-12-08,GC,5:30,0.696
1,2010-12-30,GC,5:30,0.711
1,2011-01-31,GC,5:30,0.745
1,2011-05-21,GC,5:30,0.794
1,2011-06-13,GC,5:30,0.518
1,2010-07-26,GC,5:30,0.067
1,2010-11-18,GC,5:30,0.713
1,2011-03-26,GC,5:30,0.743
1,2010-11-29,GC,5:30,0.72
1,2010-11-02,GC,5:30,0.72
1,2010-08-23,GC,5:30,0.889
1,2011-04-06,GC,5:30,0.776
1,2011-01-13,GC,5:30,0.774
1,2010-09-13,GC,5:30,0.773
1,2011-04-17,GC,5:30,1.098
1,2011-06-18,GC,5:30,0.539
1,2011-04-13,GC,5:30,0.847
1,2010-12-24,GC,5:30,0.743
1,2010-11-06,GC,5:30,1.031
1,2011-04-12,GC,5:30,1.021
1,2010-07-06,GC,5:30,0.101
1,2011-02-11,GC,5:30,0.81
1,2010-12-03,GC,5:30,0.779
1,2010-09-18,GC,5:30,0.804
1,2011-04-24,GC,5:30,0.771
1,2011-06-25,GC,5:30,0.491
1,2011-03-07,GC,5:30,0.777
1,2011-01-17,GC,5:30,0.706
1,2010-11-15,GC,5:30,0.787
1,2011-03-27,GC,5:30,0.735
1,2010-08-13,GC,5:30,0.771
1,2011-04-22,GC,5:30,1.624
1,2011-06-26,GC,5:30,0.482
1,2010-12-14,GC,5:30,0.758
1,2010-07-22,GC,5:30,0.127
1,2010-09-16,GC,5:30,0.805
1,2010-10-26,GC,5:30,1.024
1,2011-05-19,GC,5:30,0.789
1,2010-12-16,GC,5:30,0.77
1,2011-02-17,GC,5:30,0.848
1,2011-01-21,GC,5:30,0.719
1,2011-06-02,GC,5:30,0.506
1,2010-07-17,GC,5:30,0.356
1,2011-01-15,GC,5:30,0.778
1,2010-12-02,GC,5:30,0.76
1,2011-02-03,GC,5:30,0.504
1,2011-06-29,GC,5:30,0.507
1,2010-10-24,GC,5:30,1.046
1,2010-08-25,GC,5:30,0.87
1,2011-06-11,GC,5:30,0.517
1,2011-02-25,GC,5:30,0.811
1,2010-09-19,GC,5:30,1.059
1,2011-02-19,GC,5:30,0.837
1,2010-08-12,GC,5:30,0.779
1,2011-04-08,GC,5:30,0.794
1,2011-05-17,GC,5:30,0.834
1,2011-06-12,GC,5:30,0.48
1,2011-06-10,GC,5:30,0.513
1,2010-10-27,GC,5:30,0.778
1,2010-12-29,GC,5:30,0.711
1,2011-04-23,GC,5:30,0.801
1,2010-10-30,GC,5:30,0.788
1,2010-08-27,GC,5:30,0.791
1,2011-06-07,GC,5:30,0.482
1,2010-09-12,GC,5:30,0.794
1,2010-11-01,GC,5:30,0.978
1,2011-03-31,GC,5:30,0.74
1,2010-11-19,GC,5:30,0.998
1,2011-03-06,GC,5:30,1.052
1,2011-04-20,GC,5:30,0.929
1,2011-04-15,GC,5:30,0.817
1,2010-07-28,GC,5:30,0.253
1,2010-11-27,GC,5:30,0.728
1,2010-09-28,GC,5:30,0.949
1,2011-05-23,GC,5:30,0.582
1,2010-07-15,GC,5:30,0.128
1,2010-08-07,GC,5:30,0.789
1,2011-05-29,GC,5:30,0.54
1,2011-01-27,GC,5:30,0.74
1,2010-11-10,GC,5:30,0.785
1,2010-09-09,GC,5:30,0.806
1,2010-07-12,GC,5:30,0.344
1,2010-07-11,GC,5:30,0.094
1,2010-08-22,GC,5:30,0.793
1,2011-04-30,GC,5:30,0.751
1,2011-05-24,GC,5:30,0.562
1,2010-12-22,GC,5:30,0.676
1,2011-02-04,GC,5:30,0.506
1,2010-07-14,GC,5:30,0.082
1,2011-02-06,GC,5:30,0.608
1,2010-09-01,GC,5:30,0.763
1,2011-03-30,GC,5:30,0.815
1,2011-01-23,GC,5:30,0.783
1,2010-12-06,GC,5:30,0.726
1,2010-10-15,GC,5:30,1.047
1,2011-05-11,GC,5:30,0.739
1,2010-09-27,GC,5:30,0.811
1,2011-01-22,GC,5:30,0.723
1,2010-12-11,GC,5:30,0.749
1,2011-04-11,GC,5:30,0.877
1,2011-03-03,GC,5:30,0.824
1,2011-03-14,GC,5:30,0.782
1,2011-06-22,GC,5:30,0.528
1,2011-03-09,GC,5:30,0.73
1,2011-05-12,GC,5:30,0.736
1,2011-02-27,GC,5:30,0.822
1,2011-05-30,GC,5:30,0.551
1,2010-08-17,GC,5:30,0.793
1,2011-04-18,GC,5:30,1.038
1,2011-04-16,GC,5:30,0.799
1,2011-06-15,GC,5:30,0.494
1,2011-01-12,GC,5:30,0.814
1,2010-08-21,GC,5:30,0.772
1,2011-03-22,GC,5:30,0.735
1,2010-09-10,GC,5:30,0.809
1,2011-04-27,GC,5:30,0.751
1,2010-10-18,GC,5:30,0.964
1,2011-06-05,GC,5:30,0.481
1,2010-09-29,GC,5:30,0.776
1,2010-07-27,GC,5:30,0.056
1,2011-01-10,GC,5:30,0.757
1,2010-11-12,GC,5:30,0.743
1,2011-05-10,GC,5:30,0.748
1,2011-01-02,GC,5:30,0.79
1,2010-09-26,GC,5:30,0.846
1,2010-08-06,GC,5:30,0.772
1,2010-09-30,GC,5:30,0.769
1,2010-07-29,GC,5:30,0.124
1,2011-06-16,GC,5:30,0.513
1,2010-11-20,GC,5:30,1.077
1,2010-12-23,GC,5:30,0.754
1,2010-12-18,GC,5:30,0.753
1,2011-02-23,GC,5:30,0.806
1,2011-01-04,GC,5:30,0.78
1,2010-09-11,GC,5:30,0.813
1,2011-04-05,GC,5:30,0.88
1,2010-08-31,GC,5:30,0.788
1,2011-02-20,GC,5:30,0.837
1,2010-07-07,GC,5:30,0.0
1,2010-08-16,GC,5:30,0.766
1,2010-10-17,GC,5:30,0.768
1,2011-04-29,GC,5:30,0.754
1,2010-10-28,GC,5:30,0.784
1,2010-07-21,GC,5:30,0.11
1,2010-12-15,GC,5:30,0.753
1,2010-10-14,GC,5:30,0.787
1,2010-11-28,GC,5:30,0.808
1,2011-01-11,GC,5:30,1.381
1,2010-10-16,GC,5:30,0.716
1,2011-05-09,GC,5:30,0.786
1,2011-04-28,GC,5:30,0.795
1,2010-12-10,GC,5:30,0.835
1,2010-11-05,GC,5:30,0.746
1,2011-01-19,GC,5:30,0.754
1,2010-08-20,GC,5:30,0.795
1,2011-03-18,GC,5:30,0.827
1,2011-04-19,GC,5:30,0.748
1,2010-08-05,GC,5:30,0.844
1,2011-05-01,GC,5:30,0.814
1,2010-10-02,GC,5:30,0.828
1,2010-08-18,GC,5:30,1.043
1,2011-04-14,GC,5:30,1.081
1,2010-11-25,GC,5:30,1.359
1,2011-06-20,GC,5:30,0.513
1,2010-09-08,GC,5:30,0.809
1,2011-03-04,GC,5:30,0.81
1,2011-03-24,GC,5:30,0.732
1,2010-11-22,GC,5:30,0.796
1,2011-01-20,GC,5:30,0.716
1,2011-03-12,GC,5:30,0.757
1,2010-08-03,GC,5:30,0.124
1,2011-02-22,GC,5:30,0.763
1,2011-05-27,GC,5:30,0.572
1,2011-01-07,GC,5:30,0.708
1,2010-10-06,GC,5:30,0.775
1,2011-03-13,GC,5:30,0.902
1,2011-05-22,GC,5:30,0.624
1,2011-05-14,GC,5:30,0.739
1,2010-08-09,GC,5:30,0.79
1,2010-09-02,GC,5:30,0.793
1,2011-03-08,GC,5:30,1.03
1,2010-12-17,GC,5:30,0.725
1,2011-02-01,GC,5:30,0.818
1,2011-05-08,GC,5:30,0.795
1,2011-03-25,GC,5:30,1.255
1,2010-07-09,GC,5:30,0.123
1,2010-11-07,GC,5:30,0.743
1,2011-01-29,GC,5:30,0.756
1,2010-11-13,GC,5:30,0.701
1,2010-07-20,GC,5:30,0.08
1,2010-07-30,GC,5:30,0.098
1,2011-02-12,GC,5:30,0.826
1,2010-11-09,GC,5:30,0.734
1,2010-10-01,GC,5:30,0.778
1,2011-02-21,GC,5:30,0.79
1,2011-06-21,GC,5:30,0.479
1,2011-02-24,GC,5:30,0.805
1,2011-02-10,GC,5:30,1.298
1,2010-11-26,GC,5:30,0.73
1,2010-11-17,GC,5:30,0.677
1,2010-07-03,GC,5:30,0.106
1,2010-10-20,GC,5:30,0.712
1,2010-07-01,GC,5:30,0.078
1,2011-05-07,GC,5:30,0.796
1,2010-10-04,GC,5:30,0.082
1,2010-10-10,GC,5:30,1.019
1,2011-05-06,GC,5:30,0.766
1,2011-01-14,GC,5:30,0.789
1,2010-07-10,GC,5:30,0.344
1,2010-09-06,GC,5:30,0.788
1,2011-02-14,GC,5:30,0.799
1,2010-11-23,GC,5:30,0.961
1,2011-02-15,GC,5:30,1.465
1,2011-04-10,GC,5:30,0.826
1,2010-10-05,GC,5:30,0.08
1,2010-12-26,GC,5:30,0.073
1,2011-02-08,GC,5:30,0.782
1,2011-06-17,GC,5:30,0.538
1,2010-12-25,GC,5:30,0.127
1,2010-10-13,GC,5:30,0.716
1,2011-05-03,GC,5:30,0.709
1,2010-11-24,GC,5:30,0.681
1,2011-06-19,GC,5:30,0.536
1,2010-10-31,GC,5:30,0.691
1,2011-06-27,GC,5:30,0.504
1,2011-03-16,GC,5:30,0.945
1,2011-05-02,GC,5:30,0.717
1,2010-10-09,GC,5:30,0.76
1,2011-05-05,GC,5:30,0.754
1,2011-03-23,GC,5:30,0.745
1,2010-09-03,GC,5:30,0.809
1,2010-08-19,GC,5:30,0.934
1,2011-05-04,GC,5:30,0.72
1,2010-08-01,GC,5:30,0.346
1,2010-07-04,GC,5:30,0.143
1,2010-08-02,GC,5:30,0.376
1,2010-09-05,GC,5:30,1.067
1,2010-09-04,GC,5:30,0.762
1,2010-07-02,GC,5:30,0.365
1,2010-10-08,GC,5:30,0.716
1,2011-01-16,GC,5:30,0.78
1,2011-02-02,GC,5:30,0.78
1,2010-12-21,GC,5:30,0.705
1,2011-04-03,GC,5:30,0.138
1,2011-05-26,GC,5:30,0.568
1,2010-10-07,GC,5:30,0.745
1,2011-01-31,GC,6:00,0.844
1,2011-04-21,GC,6:00,0.801
1,2011-04-13,GC,6:00,0.851
1,2010-10-27,GC,6:00,0.775
1,2011-03-20,GC,6:00,0.865
1,2010-07-05,GC,6:00,0.352
1,2011-04-24,GC,6:00,0.778
1,2010-07-12,GC,6:00,0.124
1,2010-10-22,GC,6:00,0.775
1,2011-01-09,GC,6:00,0.776
1,2011-06-01,GC,6:00,0.127
1,2010-10-12,GC,6:00,0.789
1,2010-12-06,GC,6:00,0.756
1,2010-08-04,GC,6:00,1.029
1,2011-03-28,GC,6:00,1.046
1,2010-11-18,GC,6:00,0.782
1,2010-10-17,GC,6:00,0.77
1,2011-04-20,GC,6:00,1.69
1,2010-08-07,GC,6:00,1.029
1,2010-08-12,GC,6:00,0.756
1,2011-01-02,GC,6:00,0.778
1,2010-09-11,GC,6:00,0.762
1,2011-04-22,GC,6:00,1.74
1,2011-01-17,GC,6:00,0.853
1,2011-03-12,GC,6:00,0.842
1,2010-12-29,GC,6:00,0.812
1,2011-04-23,GC,6:00,1.004
1,2010-12-25,GC,6:00,0.08
1,2011-01-21,GC,6:00,0.85
1,2010-11-19,GC,6:00,0.728
1,2010-12-26,GC,6:00,0.133
1,2011-04-25,GC,6:00,0.799
1,2011-03-09,GC,6:00,0.859
1,2010-08-24,GC,6:00,0.743
1,2010-12-10,GC,6:00,0.794
1,2010-07-22,GC,6:00,0.128
1,2011-02-27,GC,6:00,0.734
1,2011-03-07,GC,6:00,0.759
1,2011-05-01,GC,6:00,0.769
1,2010-09-02,GC,6:00,0.804
1,2010-08-22,GC,6:00,1.003
1,2010-10-23,GC,6:00,0.776
1,2011-04-27,GC,6:00,0.808
1,2010-07-25,GC,6:00,0.369
1,2010-10-21,GC,6:00,0.818
1,2010-10-29,GC,6:00,0.78
1,2011-06-19,GC,6:00,0.051
1,2010-08-01,GC,6:00,0.215
1,2010-10-08,GC,6:00,0.828
1,2010-07-31,GC,6:00,0.125
1,2010-11-13,GC,6:00,0.795
1,2010-11-14,GC,6:00,0.744
1,2010-10-10,GC,6:00,0.789
1,2011-03-06,GC,6:00,0.735
1,2011-02-12,GC,6:00,0.79
1,2010-12-09,GC,6:00,0.812
1,2011-01-11,GC,6:00,0.786
1,2010-07-15,GC,6:00,0.082
1,2011-06-03,GC,6:00,0.054
1,2010-07-23,GC,6:00,0.121
1,2011-01-30,GC,6:00,0.821
1,2010-10-09,GC,6:00,0.804
1,2010-08-25,GC,6:00,0.743
1,2010-11-22,GC,6:00,0.77
1,2011-05-02,GC,6:00,0.763
1,2010-07-26,GC,6:00,0.056
1,2011-04-07,GC,6:00,0.739
1,2010-10-11,GC,6:00,0.836
1,2010-08-28,GC,6:00,0.843
1,2010-11-08,GC,6:00,0.766
1,2011-06-30,GC,6:00,0.034
1,2011-02-07,GC,6:00,0.762
1,2010-07-24,GC,6:00,0.105
1,2011-06-06,GC,6:00,0.066
1,2011-05-29,GC,6:00,0.466
1,2011-01-20,GC,6:00,0.844
1,2010-07-30,GC,6:00,0.106
1,2011-06-24,GC,6:00,0.081
1,2011-05-16,GC,6:00,0.886
1,2010-10-20,GC,6:00,0.822
1,2011-03-19,GC,6:00,0.766
1,2011-06-23,GC,6:00,0.039
1,2011-04-14,GC,6:00,1.054
1,2011-04-05,GC,6:00,0.801
1,2011-02-28,GC,6:00,1.179
1,2010-07-29,GC,6:00,0.079
1,2010-07-14,GC,6:00,0.136
1,2010-12-12,GC,6:00,0.805
1,2010-07-06,GC,6:00,0.103
1,2011-04-28,GC,6:00,0.793
1,2010-08-30,GC,6:00,1.035
1,2011-03-21,GC,6:00,1.359
1,2011-06-26,GC,6:00,0.08
1,2011-04-29,GC,6:00,0.809
1,2010-12-13,GC,6:00,0.82
1,2010-08-29,GC,6:00,0.785
1,2011-01-15,GC,6:00,0.779
1,2010-09-04,GC,6:00,0.808
1,2011-02-16,GC,6:00,0.826
1,2010-12-16,GC,6:00,0.743
1,2010-08-26,GC,6:00,0.743
1,2011-06-20,GC,6:00,0.073
1,2011-06-21,GC,6:00,0.088
1,2011-05-28,GC,6:00,0.117
1,2010-11-16,GC,6:00,0.77
1,2011-04-04,GC,6:00,0.763
1,2010-11-21,GC,6:00,0.835
1,2010-07-01,GC,6:00,0.118
1,2011-02-23,GC,6:00,0.736
1,2011-03-23,GC,6:00,0.818
1,2011-04-26,GC,6:00,1.628
1,2010-07-10,GC,6:00,0.113
1,2010-11-07,GC,6:00,0.809
1,2010-10-18,GC,6:00,0.821
1,2010-07-16,GC,6:00,0.122
1,2010-08-31,GC,6:00,0.754
1,2011-02-05,GC,6:00,0.895
1,2010-12-14,GC,6:00,0.731
1,2010-09-03,GC,6:00,0.83
1,2011-05-03,GC,6:00,0.755
1,2011-02-24,GC,6:00,1.007
1,2010-10-16,GC,6:00,1.036
1,2010-10-28,GC,6:00,0.797
1,2011-03-22,GC,6:00,0.811
1,2011-02-08,GC,6:00,0.819
1,2011-01-28,GC,6:00,0.8
1,2010-12-28,GC,6:00,0.119
1,2010-10-26,GC,6:00,0.784
1,2011-02-15,GC,6:00,0.762
1,2011-06-02,GC,6:00,0.076
1,2011-06-25,GC,6:00,0.207
1,2010-10-25,GC,6:00,0.825
1,2011-04-10,GC,6:00,0.762
1,2011-04-19,GC,6:00,1.051
1,2010-12-30,GC,6:00,0.842
1,2011-02-10,GC,6:00,1.176
1,2011-04-06,GC,6:00,0.862
1,2011-06-05,GC,6:00,0.067
1,2011-01-18,GC,6:00,0.827
1,2011-01-19,GC,6:00,0.815
1,2010-12-11,GC,6:00,0.743
1,2010-10-19,GC,6:00,1.019
1,2010-11-20,GC,6:00,1.157
1,2010-10-15,GC,6:00,0.771
1,2010-12-15,GC,6:00,0.767
1,2011-02-06,GC,6:00,0.63
1,2011-06-22,GC,6:00,0.057
1,2011-04-30,GC,6:00,1.052
1,2011-06-04,GC,6:00,0.044
1,2010-08-23,GC,6:00,0.889
1,2011-03-11,GC,6:00,0.753
1,2010-07-21,GC,6:00,0.092
1,2011-01-07,GC,6:00,0.827
1,2010-11-17,GC,6:00,1.029
1,2010-09-01,GC,6:00,1.019
1,2011-01-12,GC,6:00,0.849
1,2010-07-28,GC,6:00,0.092
1,2011-05-31,GC,6:00,0.126
1,2011-01-06,GC,6:00,0.811
1,2010-07-27,GC,6:00,0.042
1,2010-07-11,GC,6:00,0.129
1,2011-01-03,GC,6:00,0.84
1,2011-04-09,GC,6:00,0.757
1,2011-05-04,GC,6:00,0.739
1,2010-10-24,GC,6:00,0.772
1,2010-11-15,GC,6:00,0.737
1,2010-07-04,GC,6:00,0.095
1,2011-01-29,GC,6:00,0.805
1,2011-03-10,GC,6:00,0.815
1,2010-08-27,GC,6:00,0.751
1,2010-08-21,GC,6:00,0.782
1,2011-01-01,GC,6:00,0.815
1,2010-11-23,GC,6:00,0.757
1,2010-10-13,GC,6:00,0.836
1,2011-04-08,GC,6:00,0.792
1,2010-10-14,GC,6:00,1.013
1,2011-02-09,GC,6:00,0.835
1,2010-12-27,GC,6:00,0.081
1,2011-03-04,GC,6:00,0.737
1,2011-01-13,GC,6:00,0.776
1,2011-02-11,GC,6:00,0.812
1,2011-05-30,GC,6:00,0.748
1,2010-12-01,GC,6:00,0.721
1,2010-08-20,GC,6:00,0.747
1,2010-08-08,GC,6:00,0.749
1,2010-07-03,GC,6:00,0.35
1,2010-10-31,GC,6:00,1.048
1,2010-11-30,GC,6:00,0.834
1,2011-03-31,GC,6:00,0.812
1,2011-02-14,GC,6:00,0.794
1,2010-07-18,GC,6:00,0.126
1,2011-04-12,GC,6:00,1.189
